spotify_id,artist_name,event_date,venue_name,venue_city,venue_country,event_url,ticket_url,ticket_status,start_time,timezone
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2023-07-8,Alice CPH,København,Denmark,https://www.bandsintown.com/z/104443916-tassia-reis-at-alice-cph?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104443916-tassia-reis-at-alice-cph?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-07-08T19:00:00,Europe/Copenhagen
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2023-07-6,MusicBox,Lisboa,Portugal,https://www.bandsintown.com/z/104443854-tassia-reis-at-musicbox?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104443854-tassia-reis-at-musicbox?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-07-06T21:30:00,Europe/Lisbon
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2023-07-5,Maus Hábitos,Porto,Portugal,https://www.bandsintown.com/z/104443884-tassia-reis-at-maus-habitos?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104443884-tassia-reis-at-maus-habitos?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-07-05T20:00:00,Europe/Lisbon
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2023-06-23,Casa Natura Musical,São Paulo,Brazil,https://www.bandsintown.com/z/104443732-tassia-reis-at-casa-natura-musical?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104443732-tassia-reis-at-casa-natura-musical?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-06-23T20:30:00,America/Sao_Paulo
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2023-06-21,Blue Note São Paulo,São Paulo,Brazil,https://www.bandsintown.com/z/104443510-tassia-reis-at-blue-note-sao-paulo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104443510-tassia-reis-at-blue-note-sao-paulo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-06-21T20:00:00,America/Sao_Paulo
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2023-06-17,Mário de Andrade Library,São Paulo,Brazil,https://www.bandsintown.com/z/104456053-tassia-reis-at-mario-de-andrade-library?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104456053-tassia-reis-at-mario-de-andrade-library?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-06-17T17:00:00,America/Sao_Paulo
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2023-06-15,SESC Campinas,Campinas,Brazil,https://www.bandsintown.com/z/104443437-tassia-reis-at-sesc-campinas?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104443437-tassia-reis-at-sesc-campinas?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-06-15T20:00:00,America/Sao_Paulo
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2023-06-9,Sesc Birigui,Birigui,Brazil,https://www.bandsintown.com/z/104443422-tassia-reis-at-sesc-birigui?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104443422-tassia-reis-at-sesc-birigui?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-06-09T20:00:00,America/Sao_Paulo
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2023-05-27,Palco Rio Pirajussara,São Paulo,Brazil,https://www.bandsintown.com/z/104443397-tassia-reis-at-palco-rio-pirajussara?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104443397-tassia-reis-at-palco-rio-pirajussara?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-05-27T18:00:00,America/Sao_Paulo
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2023-05-26,Fundação Dom Pedro II,Ribeirão Preto,Brazil,https://www.bandsintown.com/z/104443237-tassia-reis-at-fundacao-dom-pedro-ii?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104443237-tassia-reis-at-fundacao-dom-pedro-ii?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-05-26T20:00:00,America/Sao_Paulo
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2019-07-28,Port,Montagny-Sainte-Felicite,France,https://www.bandsintown.com/z/1015682864-tassia-reis-at-port?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1015682864-tassia-reis-at-port?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-07-28T16:00:00,Europe/Paris
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2019-07-26,Port,Montagny-Sainte-Felicite,France,https://www.bandsintown.com/z/1015683678-tassia-reis-at-port?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1015683678-tassia-reis-at-port?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-07-26T18:00:00,Europe/Paris
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2015-11-26,Audioclub,São Paulo,Brazil,https://www.bandsintown.com/z/13241041-tassia-reis-at-audioclub?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/13241041-tassia-reis-at-audioclub?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2015-11-26T22:00:00,
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2015-08-29,Macksoud Plaza,Sao Paulo,Brazil,https://www.bandsintown.com/z/12852237-tassia-reis-at-macksoud-plaza?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/12852237-tassia-reis-at-macksoud-plaza?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2015-08-29T23:00:00,
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2014-11-30,Sesc Consolação,Sao Paulo,Brazil,https://www.bandsintown.com/z/10566134-tassia-reis-at-sesc-consolacao?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/10566134-tassia-reis-at-sesc-consolacao?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2014-11-30T18:00:00,
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2014-11-22,Rua da Relação,Rio De Janeiro,Brazil,https://www.bandsintown.com/z/10566064-tassia-reis-at-rua-da-relacao?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/10566064-tassia-reis-at-rua-da-relacao?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2014-11-22T19:00:00,
0kc1BjcLHaXhZVzCp0HeAl,Tássia Reis,2014-11-11,Lançamento Loja GAP,Curitiba,Brazil,https://www.bandsintown.com/z/10565974-tassia-reis-at-lancamento-loja-gap?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/10565974-tassia-reis-at-lancamento-loja-gap?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2014-11-11T19:00:00,
2TuVzZPwEPqpstqmA0qLl6,O Terno,2024-11-21,Coliseu Porto Ageas,Porto,Portugal,https://www.bandsintown.com/e/1031835231-o-terno-at-coliseu-porto-ageas?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1031835231-o-terno-at-coliseu-porto-ageas?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-11-21T21:30:00,Europe/Lisbon
2TuVzZPwEPqpstqmA0qLl6,O Terno,2024-05-14,Lodge Room Highland Park,Los Angeles,CA,https://www.bandsintown.com/z/1030739574-o-terno-at-lodge-room-highland-park?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1030739574-o-terno-at-lodge-room-highland-park?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-05-14T20:00:00,America/Los_Angeles
2TuVzZPwEPqpstqmA0qLl6,O Terno,2019-11-15,CINETEATRO CAPITÓLIO,Lisboa,Portugal,https://www.bandsintown.com/z/1017433298-o-terno-at-cineteatro-capitolio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1017433298-o-terno-at-cineteatro-capitolio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-11-15T21:30:00,Europe/Lisbon
2TuVzZPwEPqpstqmA0qLl6,O Terno,2019-11-14,Razzmatazz salas 2 & 3,Barcelona,Spain,https://www.bandsintown.com/z/1017579125-o-terno-at-razzmatazz-salas-2-and-3?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1017579125-o-terno-at-razzmatazz-salas-2-and-3?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-11-14T20:00:00,Europe/Madrid
2TuVzZPwEPqpstqmA0qLl6,O Terno,2019-08-23,Teatro Castro Alves,Salvador,Brazil,https://www.bandsintown.com/z/1015032515-o-terno-at-teatro-castro-alves?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1015032515-o-terno-at-teatro-castro-alves?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-08-23T20:00:00,America/Bahia
2TuVzZPwEPqpstqmA0qLl6,O Terno,2019-08-17,Sesc Palladium,Belo Horizonte,Brazil,https://www.bandsintown.com/z/1014877914-o-terno-at-sesc-palladium?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1014877914-o-terno-at-sesc-palladium?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-08-17T21:00:00,America/Sao_Paulo
2TuVzZPwEPqpstqmA0qLl6,O Terno,2019-07-5,Ópera de Arame,Curitiba,Brasil,https://www.bandsintown.com/z/1015255244-o-terno-at-opera-de-arame?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1015255244-o-terno-at-opera-de-arame?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-07-05T20:00:00,America/Sao_Paulo
2TuVzZPwEPqpstqmA0qLl6,O Terno,2019-05-19,Auditório Ibirapuera Oscar Niemeyer,Sao Paulo,Brazil,https://www.bandsintown.com/z/1015141549-o-terno-at-auditorio-ibirapuera-oscar-niemeyer?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1015141549-o-terno-at-auditorio-ibirapuera-oscar-niemeyer?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-05-19T19:00:00,America/Sao_Paulo
2TuVzZPwEPqpstqmA0qLl6,O Terno,2019-05-18,Auditório Ibirapuera Oscar Niemeyer,Sao Paulo,Brazil,https://www.bandsintown.com/z/1015136608-o-terno-at-auditorio-ibirapuera-oscar-niemeyer?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1015136608-o-terno-at-auditorio-ibirapuera-oscar-niemeyer?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-05-18T21:00:00,America/Sao_Paulo
2TuVzZPwEPqpstqmA0qLl6,O Terno,2019-05-17,Auditório Ibirapuera Oscar Niemeyer,Sao Paulo,Brazil,https://www.bandsintown.com/z/1014926302-o-terno-at-auditorio-ibirapuera-oscar-niemeyer?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1014926302-o-terno-at-auditorio-ibirapuera-oscar-niemeyer?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2019-05-17T21:00:00,America/Sao_Paulo
2TuVzZPwEPqpstqmA0qLl6,O Terno,2018-11-5,Casa Natura Musical,São Paulo,Brazil,https://www.bandsintown.com/z/1009321456-o-terno-at-casa-natura-musical?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1009321456-o-terno-at-casa-natura-musical?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2018-11-05T22:00:00,America/Sao_Paulo
2TuVzZPwEPqpstqmA0qLl6,O Terno,2018-03-3,Circo Voador,Rio De Janeiro,Brazil,https://www.bandsintown.com/z/21390102-o-terno-at-circo-voador?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/21390102-o-terno-at-circo-voador?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2018-03-03T22:00:00,
2TuVzZPwEPqpstqmA0qLl6,O Terno,2017-10-26,MusicBox,Lisbon,Portugal,https://www.bandsintown.com/z/19237341-o-terno-at-musicbox?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/19237341-o-terno-at-musicbox?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2017-10-26T00:30:00,
2TuVzZPwEPqpstqmA0qLl6,O Terno,2017-10-7,Suburban Bar 'N' Grill,Sorocaba,Brazil,https://www.bandsintown.com/z/19977675-o-terno-at-suburban-bar-'n'-grill?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/19977675-o-terno-at-suburban-bar-'n'-grill?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2017-10-07T02:00:00,
2TuVzZPwEPqpstqmA0qLl6,O Terno,2017-09-28,Theatro São Pedro,Porto Alegre,Brazil,https://www.bandsintown.com/z/19803893-o-terno-at-theatro-sao-pedro?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/19803893-o-terno-at-theatro-sao-pedro?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2017-09-28T21:00:00,
2TuVzZPwEPqpstqmA0qLl6,O Terno,2017-08-26,Sesc Pinheiros,Sao Paulo,Brazil,https://www.bandsintown.com/z/19558362-o-terno-at-sesc-pinheiros?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/19558362-o-terno-at-sesc-pinheiros?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2017-08-26T21:00:00,
2TuVzZPwEPqpstqmA0qLl6,O Terno,2017-05-18,Casa Natura Musical,Sao Paulo,Brazil,https://www.bandsintown.com/z/18546813-o-terno-at-casa-natura-musical?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/18546813-o-terno-at-casa-natura-musical?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2017-05-18T21:30:00,
2TuVzZPwEPqpstqmA0qLl6,O Terno,2017-04-8,Avenida Eduardo Ribeiro,Manaus,Brazil,https://www.bandsintown.com/z/18150027-o-terno-at-avenida-eduardo-ribeiro?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/18150027-o-terno-at-avenida-eduardo-ribeiro?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2017-04-08T12:00:00,
2TuVzZPwEPqpstqmA0qLl6,O Terno,2016-05-28,Maus Habitos,Porto,Portugal,https://www.bandsintown.com/z/14677341-o-terno-at-maus-habitos?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/14677341-o-terno-at-maus-habitos?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2016-05-28T19:00:00,
2TuVzZPwEPqpstqmA0qLl6,O Terno,2016-05-27,MusicBox,Lisbon,Portugal,https://www.bandsintown.com/z/14677315-o-terno-at-musicbox?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/14677315-o-terno-at-musicbox?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2016-05-27T19:00:00,
2TuVzZPwEPqpstqmA0qLl6,O Terno,2015-03-28,Lollapalooza Brasil 2015,Sao Paulo,Brazil,https://www.bandsintown.com/z/11535996-o-terno-at-lollapalooza-brasil-2015?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/11535996-o-terno-at-lollapalooza-brasil-2015?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2015-03-28T19:00:00,
2TuVzZPwEPqpstqmA0qLl6,O Terno,2013-11-9,Campo Marte,São Paulo,Brazil,https://www.bandsintown.com/z/11120948-o-terno-at-campo-marte?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/11120948-o-terno-at-campo-marte?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2013-11-09T12:00:00,
5xnMjuPp1eDXa8du0SKIHD,Barbatuques,2020-03-22,Aula Magna,Lisboa,Portugal,https://www.bandsintown.com/z/1019311862-barbatuques-at-aula-magna?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1019311862-barbatuques-at-aula-magna?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-03-22T17:00:00,Europe/Lisbon
5xnMjuPp1eDXa8du0SKIHD,Barbatuques,2018-06-5,Casa Natura Musical,São Paulo,Brazil,https://www.bandsintown.com/z/1008595748-barbatuques-at-casa-natura-musical?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1008595748-barbatuques-at-casa-natura-musical?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2018-06-05T18:00:00,
5xnMjuPp1eDXa8du0SKIHD,Barbatuques,2017-12-17,Sesc 24 de Maio,Sao Paulo,Brazil,https://www.bandsintown.com/z/20764141-barbatuques-at-sesc-24-de-maio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/20764141-barbatuques-at-sesc-24-de-maio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2017-12-17T11:00:00,
5xnMjuPp1eDXa8du0SKIHD,Barbatuques,2017-12-16,Sesc 24 de Maio,Sao Paulo,Brazil,https://www.bandsintown.com/z/20764138-barbatuques-at-sesc-24-de-maio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/20764138-barbatuques-at-sesc-24-de-maio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2017-12-16T21:00:00,
5xnMjuPp1eDXa8du0SKIHD,Barbatuques,2017-12-15,Sesc 24 de Maio,Sao Paulo,Brazil,https://www.bandsintown.com/z/20764135-barbatuques-at-sesc-24-de-maio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/20764135-barbatuques-at-sesc-24-de-maio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2017-12-15T14:00:00,
5xnMjuPp1eDXa8du0SKIHD,Barbatuques,2017-12-9,Sesc 24 de Maio,Sao Paulo,Brazil,https://www.bandsintown.com/z/20764119-barbatuques-at-sesc-24-de-maio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/20764119-barbatuques-at-sesc-24-de-maio?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2017-12-09T15:00:00,
5xnMjuPp1eDXa8du0SKIHD,Barbatuques,2017-10-12,Sesc Parque Dom Pedro II,Sao Paulo,Brazil,https://www.bandsintown.com/z/20026466-barbatuques-at-sesc-parque-dom-pedro-ii?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/20026466-barbatuques-at-sesc-parque-dom-pedro-ii?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2017-10-12T15:00:00,
5xnMjuPp1eDXa8du0SKIHD,Barbatuques,2017-09-3,Teatro Bradesco,Belo Horizonte,Brazil,https://www.bandsintown.com/z/19649214-barbatuques-at-teatro-bradesco?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/19649214-barbatuques-at-teatro-bradesco?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2017-09-03T14:00:00,
5xnMjuPp1eDXa8du0SKIHD,Barbatuques,2014-11-15,Le Moulin de Brainans,Brainans,France,https://www.bandsintown.com/z/9901805-barbatuques-at-le-moulin-de-brainans?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/9901805-barbatuques-at-le-moulin-de-brainans?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2014-11-15T20:30:00,
5xnMjuPp1eDXa8du0SKIHD,Barbatuques,2013-11-30,salle Dany BOON,Bray Dunes,France,https://www.bandsintown.com/z/7753536-barbatuques-at-salle-dany-boon?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/7753536-barbatuques-at-salle-dany-boon?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2013-11-30T20:30:00,
